,PM2.5,PM10,CO,NO2,SO2,O3,����,ѹǿ,��ˮ��,�¶�,ʪ��,time
2213,77.0,115.0,0.4,67.0,17.0,57.0,0.3,1014.6,140.3,7.0,72.0,2019/2/22 18:00
2214,60.0,94.0,0.4,73.0,17.0,59.0,0.3,1014.7,140.3,7.0,68.0,2019/2/22 19:00
2215,45.0,76.0,0.4,62.0,17.0,52.0,0.4,1015.7,140.3,7.0,67.0,2019/2/22 20:00
2216,49.0,82.0,0.4,58.0,17.0,47.0,0.1,1016.1,140.3,7.0,68.0,2019/2/22 21:00
2217,51.0,82.0,0.4,85.0,17.0,55.0,0.2,1015.5,140.3,7.0,68.0,2019/2/22 22:00
2218,51.0,80.0,0.4,56.0,17.0,41.0,0.2,1015.5,140.3,7.0,68.0,2019/2/22 23:00
2219,54.0,91.0,0.4,108.0,17.0,49.0,0.1,1015.0,140.3,7.0,71.0,2019/2/23 0:00
2220,59.0,90.0,0.4,122.0,17.0,43.0,0.2,1014.3,140.3,7.0,75.0,2019/2/23 1:00
2221,64.0,93.0,0.4,84.0,17.0,36.0,0.1,1013.6,140.3,7.0,74.0,2019/2/23 2:00
2222,60.0,93.0,0.4,83.0,17.0,37.0,0.3,1013.2,140.3,7.0,74.0,2019/2/23 3:00
2223,56.0,89.0,0.4,55.0,17.0,35.0,0.4,1012.7,140.3,6.0,73.0,2019/2/23 4:00
2224,64.0,94.0,0.4,62.0,17.0,38.0,0.2,1012.5,140.3,6.0,73.0,2019/2/23 5:00
2225,71.0,102.0,0.4,58.0,17.0,38.0,0.7,1013.5,140.3,6.0,74.0,2019/2/23 6:00
2226,79.0,122.0,0.4,73.0,17.0,34.0,0.8,1013.5,140.3,6.0,78.0,2019/2/23 7:00
2227,96.0,151.0,0.4,78.0,17.0,37.0,1.2,1013.9,140.3,7.0,79.0,2019/2/23 8:00
2228,91.0,137.0,0.4,87.0,17.0,45.0,0.3,1014.1,140.3,7.0,75.0,2019/2/23 9:00
2229,87.0,123.0,0.4,93.0,17.0,51.0,0.8,1014.2,140.3,8.0,70.0,2019/2/23 10:00
2230,86.0,126.0,0.4,69.0,17.0,64.0,1.1,1014.0,140.3,9.0,65.0,2019/2/23 11:00
2231,72.0,102.0,0.4,79.0,17.0,61.0,0.7,1013.6,140.3,9.0,62.0,2019/2/23 12:00
2232,87.0,126.0,0.5,62.0,17.0,72.0,0.2,1013.4,140.3,9.0,59.0,2019/2/23 13:00
2233,52.0,82.0,0.4,35.0,14.0,73.0,0.3,1012.8,140.3,10.0,54.0,2019/2/23 14:00
2234,48.0,77.0,0.4,37.0,14.0,83.0,0.8,1012.5,140.3,10.0,57.0,2019/2/23 15:00
2235,47.0,77.0,0.4,36.0,14.0,80.0,0.8,1012.4,140.3,9.0,58.0,2019/2/23 16:00
2236,60.0,92.0,0.4,47.0,14.0,77.0,1.2,1012.8,140.3,9.0,65.0,2019/2/23 17:00
2237,71.0,107.0,0.4,61.0,15.0,67.0,0.3,1013.0,140.3,8.0,69.0,2019/2/23 18:00
2238,72.0,106.0,0.4,45.0,15.0,67.0,0.6,1013.5,140.3,8.0,70.0,2019/2/23 19:00
2239,74.0,108.0,0.4,50.0,15.0,62.0,0.5,1014.4,140.3,8.0,71.0,2019/2/23 20:00
2240,72.0,108.0,0.4,39.0,14.0,53.0,1.7,1015.0,140.3,8.0,69.0,2019/2/23 21:00
2241,76.0,107.0,0.4,53.0,16.0,46.0,0.6,1015.3,140.3,7.0,74.0,2019/2/23 22:00
2242,76.0,115.0,0.4,58.0,17.0,45.0,1.3,1015.2,140.3,7.0,74.0,2019/2/23 23:00
2243,94.0,142.0,0.4,41.0,16.0,39.0,0.7,1015.0,140.3,7.0,74.0,2019/2/24 0:00
2244,86.0,131.0,0.4,57.0,17.0,37.0,1.1,1015.4,140.3,7.0,76.0,2019/2/24 1:00
2245,90.0,130.0,0.4,45.0,16.0,31.0,0.3,1015.3,140.3,6.0,78.0,2019/2/24 2:00
2246,96.0,147.0,0.4,42.0,17.0,27.0,0.2,1015.1,140.3,5.0,84.0,2019/2/24 3:00
2247,101.0,149.0,0.4,41.0,17.0,27.0,0.4,1015.5,140.3,5.0,87.0,2019/2/24 4:00
2248,96.0,157.0,0.4,48.0,17.0,27.0,1.0,1016.2,140.3,5.0,89.0,2019/2/24 5:00
2249,100.0,155.0,0.4,64.0,17.0,25.0,0.1,1016.2,140.3,4.0,92.0,2019/2/24 6:00
2250,122.0,193.0,0.5,77.0,17.0,26.0,0.4,1017.0,140.3,4.0,95.0,2019/2/24 7:00
2251,101.0,167.0,0.5,106.0,17.0,30.0,0.1,1017.9,140.3,7.0,84.0,2019/2/24 8:00
2252,95.0,146.0,0.5,98.0,17.0,50.0,0.7,1018.5,140.3,10.0,66.0,2019/2/24 9:00
2253,84.0,125.0,0.5,74.0,17.0,68.0,0.9,1018.1,140.3,12.0,49.0,2019/2/24 10:00
2254,76.0,120.0,0.4,65.0,17.0,64.0,0.8,1013.4,152.9,10.0,85.0,2019/2/25 18:00
2255,82.0,126.0,0.4,67.0,17.0,56.0,1.1,1013.3,152.9,10.0,89.0,2019/2/25 19:00
2256,87.0,135.0,0.4,76.0,17.0,49.0,0.6,1013.6,152.9,9.0,93.0,2019/2/25 20:00
2257,92.0,128.0,0.5,73.0,17.0,41.0,0.8,1014.8,152.9,9.0,95.0,2019/2/25 21:00
2258,96.0,134.0,0.5,67.0,17.0,35.0,0.3,1015.3,152.9,9.0,94.0,2019/2/25 22:00
2259,93.0,136.0,0.4,56.0,17.0,33.0,0.4,1016.1,152.9,9.0,92.0,2019/2/25 23:00
2260,114.0,167.0,0.5,106.0,17.0,40.0,0.7,1016.2,152.9,9.0,92.0,2019/2/26 0:00
2261,115.0,174.0,0.4,68.0,17.0,32.0,0.3,1015.7,152.9,9.0,95.0,2019/2/26 1:00
2262,124.0,198.0,0.4,43.0,17.0,39.0,0.4,1015.8,152.9,9.0,93.0,2019/2/26 2:00
2263,119.0,179.0,0.4,41.0,17.0,42.0,0.6,1016.3,152.9,9.0,92.0,2019/2/26 3:00
2264,124.0,196.0,0.4,36.0,17.0,34.0,0.4,1016.2,152.9,8.0,96.0,2019/2/26 4:00
2265,131.0,204.0,0.5,72.0,17.0,42.0,0.5,1017.9,152.9,9.0,92.0,2019/2/26 7:00
2266,151.0,263.0,0.7,86.0,17.0,32.0,0.3,1018.2,152.9,9.0,92.0,2019/2/26 8:00
2267,169.0,298.0,1.3,78.0,17.0,47.0,0.2,1018.8,152.9,9.0,90.0,2019/2/26 9:00
2268,104.0,146.0,0.6,58.0,17.0,73.0,0.9,1019.4,152.9,14.0,64.0,2019/2/26 12:00
2269,115.0,169.0,0.7,53.0,7.0,95.0,0.8,1017.4,152.9,17.0,48.0,2019/2/26 16:00
2270,94.0,141.0,0.5,54.0,7.0,85.0,0.7,1017.9,152.9,16.0,47.0,2019/2/26 17:00
2271,52.0,82.0,0.4,67.0,9.0,76.0,0.7,1018.7,152.9,14.0,32.0,2019/2/26 18:00
2272,74.0,107.0,0.5,128.0,10.0,78.0,0.1,1019.2,152.9,12.0,43.0,2019/2/26 19:00
2273,102.0,144.0,0.9,84.0,13.0,82.0,0.3,1020.2,152.9,11.0,58.0,2019/2/26 20:00
2274,74.0,108.0,0.6,92.0,13.0,71.0,0.3,1020.9,152.9,11.0,48.0,2019/2/26 21:00
2275,50.0,83.0,0.4,90.0,10.0,65.0,3.5,1021.6,152.9,12.0,38.0,2019/2/26 22:00
2276,120.0,180.0,0.5,50.0,10.0,82.0,0.6,1022.5,152.9,10.0,53.0,2019/2/26 23:00
2277,75.0,111.0,0.4,27.0,10.0,67.0,1.5,1023.3,152.9,10.0,43.0,2019/2/27 0:00
2278,104.0,156.0,0.4,27.0,11.0,61.0,0.5,1023.8,152.9,8.0,62.0,2019/2/27 1:00
2279,120.0,198.0,0.4,27.0,13.0,62.0,0.4,1024.1,152.9,7.0,71.0,2019/2/27 2:00
2280,135.0,231.0,0.4,29.0,13.0,49.0,1.1,1023.7,152.9,6.0,77.0,2019/2/27 3:00
2281,143.0,232.0,0.4,35.0,13.0,45.0,0.4,1023.2,152.9,6.0,80.0,2019/2/27 4:00
2282,99.0,167.0,0.4,37.0,13.0,39.0,0.8,1024.4,152.9,6.0,76.0,2019/2/27 5:00
2283,92.0,147.0,0.4,36.0,13.0,31.0,2.0,1025.1,152.9,5.0,72.0,2019/2/27 6:00
2284,67.0,103.0,0.4,37.0,13.0,33.0,1.5,1025.8,152.9,4.0,73.0,2019/2/27 7:00
2285,48.0,81.0,0.4,38.0,13.0,40.0,0.8,1026.7,152.9,6.0,64.0,2019/2/27 8:00
2286,46.0,72.0,0.4,29.0,13.0,44.0,2.2,1027.1,152.9,7.0,58.0,2019/2/27 9:00
2287,45.0,73.0,0.4,28.0,10.0,50.0,1.3,1027.2,152.9,8.0,53.0,2019/2/27 10:00
2288,42.0,70.0,0.4,28.0,10.0,61.0,1.0,1026.7,152.9,10.0,41.0,2019/2/27 11:00
2289,39.0,60.0,0.4,27.0,10.0,65.0,1.5,1026.3,152.9,12.0,35.0,2019/2/27 12:00
2290,32.0,50.0,0.4,27.0,10.0,66.0,1.4,1025.6,152.9,13.0,31.0,2019/2/27 13:00
2291,31.0,48.0,0.4,27.0,10.0,68.0,2.9,1024.3,152.9,14.0,25.0,2019/2/27 14:00
2292,31.0,49.0,0.4,27.0,10.0,72.0,1.0,1023.9,152.9,14.0,23.0,2019/2/27 15:00
2293,35.0,60.0,0.4,28.0,10.0,74.0,1.9,1023.4,152.9,13.0,30.0,2019/2/27 17:00
2294,41.0,63.0,0.4,30.0,11.0,70.0,0.9,1023.4,152.9,10.0,38.0,2019/2/27 18:00
2295,42.0,65.0,0.4,42.0,11.0,67.0,2.3,1023.8,152.9,9.0,42.0,2019/2/27 19:00
2296,45.0,75.0,0.4,107.0,13.0,53.0,1.2,1024.5,152.9,7.0,54.0,2019/2/27 23:00
2297,47.0,76.0,0.4,34.0,13.0,31.0,0.8,1023.7,152.9,5.0,65.0,2019/2/28 2:00
2298,48.0,74.0,0.4,53.0,13.0,29.0,0.4,1022.6,152.9,4.0,68.0,2019/2/28 5:00
2299,56.0,91.0,0.4,49.0,13.0,27.0,0.2,1022.3,152.9,3.0,71.0,2019/2/28 6:00
2300,58.0,91.0,0.4,70.0,13.0,27.0,0.4,1022.7,152.9,4.0,70.0,2019/2/28 7:00
2301,60.0,89.0,0.4,77.0,13.0,34.0,1.2,1023.2,152.9,7.0,60.0,2019/2/28 8:00
2302,61.0,89.0,0.4,50.0,13.0,45.0,0.8,1023.1,152.9,9.0,51.0,2019/2/28 9:00
2303,45.0,72.0,0.4,53.0,13.0,58.0,0.5,1023.2,152.9,10.0,44.0,2019/2/28 10:00
2304,38.0,61.0,0.4,53.0,12.0,66.0,0.7,1022.5,152.9,11.0,39.0,2019/2/28 11:00
2305,33.0,52.0,0.4,31.0,10.0,68.0,0.8,1021.6,152.9,13.0,34.0,2019/2/28 12:00
2306,34.0,56.0,0.4,38.0,10.0,73.0,1.2,1020.9,152.9,14.0,30.0,2019/2/28 13:00
2307,28.0,38.0,0.4,27.0,10.0,73.0,5.1,1019.6,152.9,13.0,27.0,2019/2/28 14:00
2308,34.0,53.0,0.4,31.0,10.0,74.0,1.0,1018.9,152.9,13.0,36.0,2019/2/28 15:00
2309,39.0,62.0,0.4,38.0,10.0,82.0,0.6,1018.2,152.9,12.0,38.0,2019/2/28 16:00
2310,42.0,68.0,0.4,57.0,11.0,83.0,1.9,1018.0,152.9,12.0,46.0,2019/2/28 17:00
2311,42.0,66.0,0.4,44.0,11.0,78.0,1.2,1018.2,152.9,11.0,45.0,2019/2/28 18:00
2312,67.0,95.0,0.4,63.0,13.0,80.0,1.2,1018.3,152.9,10.0,56.0,2019/2/28 19:00
2313,46.0,72.0,0.4,42.0,13.0,80.0,0.7,1018.6,152.9,10.0,57.0,2019/2/28 20:00
2314,44.0,68.0,0.4,51.0,13.0,71.0,0.4,1018.4,152.9,10.0,61.0,2019/2/28 21:00
2315,44.0,70.0,0.4,46.0,13.0,68.0,0.5,1018.5,152.9,10.0,61.0,2019/2/28 22:00
2316,44.0,70.0,0.4,42.0,13.0,65.0,0.5,1018.2,152.9,9.0,64.0,2019/2/28 23:00
2317,48.0,78.0,0.4,42.0,13.0,54.0,0.4,1017.8,152.9,9.0,66.0,2019/3/1 0:00
2318,60.0,90.0,0.4,41.0,13.0,52.0,1.5,1017.4,152.9,9.0,72.0,2019/3/1 1:00
2319,57.0,86.0,0.4,41.0,13.0,46.0,0.7,1016.8,152.9,9.0,76.0,2019/3/1 2:00
2320,56.0,87.0,0.4,39.0,13.0,48.0,1.1,1016.1,152.9,9.0,75.0,2019/3/1 3:00
2321,56.0,87.0,0.4,37.0,13.0,44.0,0.6,1015.8,152.9,9.0,77.0,2019/3/1 4:00
2322,54.0,86.0,0.4,37.0,13.0,40.0,0.1,1015.6,152.9,9.0,78.0,2019/3/1 5:00
2323,54.0,88.0,0.4,39.0,13.0,38.0,0.6,1015.4,152.9,9.0,79.0,2019/3/1 6:00
2324,61.0,91.0,0.4,50.0,13.0,34.0,0.4,1015.6,152.9,9.0,80.0,2019/3/1 7:00
2325,60.0,97.0,0.4,55.0,13.0,40.0,0.6,1015.8,152.9,9.0,79.0,2019/3/1 8:00
2326,67.0,96.0,0.4,58.0,13.0,42.0,0.5,1015.7,152.9,10.0,77.0,2019/3/1 9:00
2327,73.0,99.0,0.4,86.0,13.0,47.0,0.8,1016.0,152.9,11.0,70.0,2019/3/1 10:00
2328,66.0,90.0,0.4,71.0,13.0,49.0,0.7,1015.8,152.9,11.0,68.0,2019/3/1 11:00
2329,69.0,100.0,0.5,76.0,13.0,53.0,1.5,1015.1,152.9,12.0,62.0,2019/3/1 12:00
2330,71.0,98.0,0.5,87.0,13.0,61.0,0.4,1013.9,152.9,13.0,59.0,2019/3/1 13:00
2331,76.0,100.0,0.5,69.0,13.0,69.0,0.5,1012.7,152.9,13.0,57.0,2019/3/1 14:00
2332,72.0,101.0,0.4,49.0,13.0,75.0,0.7,1012.4,152.9,14.0,53.0,2019/3/1 15:00
2333,65.0,92.0,0.5,46.0,11.0,90.0,0.5,1012.5,152.9,16.0,46.0,2019/3/1 16:00
2334,84.0,111.0,0.5,62.0,13.0,89.0,0.6,1012.2,152.9,14.0,51.0,2019/3/1 17:00
2335,93.0,139.0,0.5,94.0,13.0,88.0,0.7,1012.5,152.9,13.0,59.0,2019/3/1 18:00
2336,102.0,141.0,0.5,71.0,13.0,72.0,0.2,1012.7,152.9,12.0,64.0,2019/3/1 19:00
2337,101.0,147.0,0.5,93.0,13.0,60.0,0.4,1013.4,152.9,11.0,68.0,2019/3/1 20:00
2338,97.0,141.0,0.5,125.0,13.0,54.0,0.6,1013.9,152.9,10.0,72.0,2019/3/1 21:00
2339,119.0,165.0,0.5,121.0,13.0,46.0,0.2,1014.8,152.9,10.0,78.0,2019/3/1 22:00
2340,120.0,174.0,0.5,128.0,13.0,46.0,0.3,1014.6,152.9,10.0,79.0,2019/3/1 23:00
2341,122.0,193.0,0.4,124.0,13.0,53.0,0.9,1014.5,152.9,10.0,75.0,2019/3/2 0:00
2342,112.0,153.0,0.5,93.0,13.0,39.0,0.2,1014.4,152.9,9.0,78.0,2019/3/2 1:00
2343,120.0,171.0,0.5,125.0,13.0,39.0,0.2,1014.2,152.9,9.0,81.0,2019/3/2 2:00
2344,112.0,174.0,0.4,96.0,13.0,47.0,0.1,1013.9,152.9,9.0,79.0,2019/3/2 3:00
2345,124.0,190.0,0.5,127.0,13.0,46.0,0.4,1014.1,152.9,9.0,83.0,2019/3/2 4:00
2346,136.0,194.0,0.5,100.0,13.0,30.0,0.3,1014.4,152.9,8.0,86.0,2019/3/2 5:00
2347,140.0,221.0,0.5,98.0,13.0,29.0,0.6,1014.8,152.9,8.0,87.0,2019/3/2 6:00
2348,138.0,215.0,0.4,67.0,13.0,27.0,0.5,1015.3,152.9,8.0,87.0,2019/3/2 7:00
2349,156.0,248.0,0.7,75.0,13.0,29.0,0.7,1016.0,152.9,9.0,83.0,2019/3/2 8:00
2350,122.0,201.0,0.5,66.0,13.0,36.0,1.4,1016.6,152.9,10.0,79.0,2019/3/2 9:00
2351,104.0,163.0,0.4,62.0,13.0,49.0,0.2,1017.0,152.9,11.0,75.0,2019/3/2 10:00
2352,72.0,110.0,0.4,59.0,13.0,61.0,0.7,1016.8,152.9,13.0,68.0,2019/3/2 11:00
2353,71.0,101.0,0.5,46.0,13.0,68.0,1.1,1016.3,152.9,14.0,64.0,2019/3/2 12:00
2354,56.0,81.0,0.5,35.0,12.0,70.0,0.7,1015.5,152.9,16.0,55.0,2019/3/2 13:00
2355,42.0,65.0,0.4,36.0,10.0,92.0,0.5,1014.5,152.9,17.0,48.0,2019/3/2 14:00
2356,88.0,120.0,0.7,46.0,14.0,93.0,1.3,1014.1,152.9,16.0,52.0,2019/3/2 15:00
2357,53.0,77.0,0.5,41.0,12.0,90.0,1.6,1014.0,152.9,17.0,49.0,2019/3/2 16:00
2358,37.0,60.0,0.4,29.0,10.0,87.0,0.3,1013.9,152.9,16.0,48.0,2019/3/2 17:00
2359,47.0,74.0,0.4,40.0,13.0,82.0,0.2,1013.5,152.9,14.0,53.0,2019/3/2 18:00
2360,80.0,114.0,0.7,86.0,13.0,50.0,0.3,1014.4,152.9,12.0,68.0,2019/3/2 19:00
2361,84.0,115.0,1.0,136.0,16.0,60.0,0.1,1014.8,152.9,11.0,72.0,2019/3/2 20:00
2362,90.0,126.0,1.0,124.0,16.0,50.0,0.4,1014.9,152.9,10.0,78.0,2019/3/2 21:00
2363,92.0,138.0,1.0,101.0,16.0,61.0,0.2,1015.0,152.9,10.0,79.0,2019/3/2 22:00
2364,84.0,119.0,0.5,80.0,16.0,65.0,0.6,1015.1,152.9,10.0,78.0,2019/3/2 23:00
2365,78.0,113.0,0.5,130.0,15.0,46.0,0.4,1014.6,152.9,9.0,81.0,2019/3/3 0:00
2366,71.0,100.0,0.5,129.0,16.0,40.0,0.3,1014.0,152.9,9.0,85.0,2019/3/3 1:00
2367,74.0,105.0,0.4,118.0,15.0,37.0,0.4,1013.4,152.9,9.0,86.0,2019/3/3 2:00
2368,73.0,104.0,0.5,119.0,16.0,33.0,0.2,1013.4,152.9,8.0,87.0,2019/3/3 3:00
2369,76.0,110.0,0.5,106.0,16.0,28.0,0.3,1013.1,152.9,8.0,91.0,2019/3/3 4:00
2370,85.0,127.0,0.5,107.0,16.0,30.0,0.4,1013.2,152.9,8.0,89.0,2019/3/3 5:00
2371,100.0,147.0,0.5,133.0,16.0,37.0,0.5,1012.9,153.0,8.0,88.0,2019/3/3 6:00
2372,109.0,150.0,0.7,120.0,16.0,34.0,0.3,1013.4,153.0,8.0,90.0,2019/3/3 7:00
2373,146.0,219.0,0.7,131.0,13.0,73.0,1.0,1014.2,153.0,12.0,66.0,2019/3/3 8:00
2374,124.0,175.0,0.6,77.0,13.0,85.0,0.8,1014.6,153.0,14.0,57.0,2019/3/3 9:00
2375,96.0,134.0,0.5,37.0,13.0,87.0,0.6,1014.4,153.0,15.0,50.0,2019/3/3 10:00
2376,68.0,92.0,0.5,28.0,10.0,74.0,3.1,1014.3,153.0,17.0,35.0,2019/3/3 11:00
2377,46.0,71.0,0.5,28.0,10.0,71.0,0.6,1013.8,153.0,19.0,26.0,2019/3/3 12:00
2378,34.0,53.0,0.4,28.0,10.0,78.0,0.7,1013.1,153.0,18.0,22.0,2019/3/3 13:00
2379,29.0,44.0,0.4,26.0,10.0,83.0,2.2,1012.8,153.0,18.0,21.0,2019/3/3 14:00
2380,35.0,54.0,0.4,27.0,10.0,93.0,0.4,1012.3,153.0,20.0,20.0,2019/3/3 15:00
2381,36.0,59.0,0.4,27.0,10.0,94.0,1.1,1012.3,153.0,19.0,23.0,2019/3/3 16:00
2382,35.0,57.0,0.4,28.0,10.0,96.0,1.0,1012.5,153.0,18.0,25.0,2019/3/3 17:00
2383,44.0,70.0,0.4,28.0,11.0,89.0,0.3,1013.1,153.0,16.0,30.0,2019/3/3 18:00
2384,48.0,77.0,0.4,48.0,13.0,89.0,1.1,1013.6,153.0,15.0,31.0,2019/3/3 19:00
2385,44.0,72.0,0.4,62.0,13.0,74.0,0.7,1013.9,153.0,14.0,35.0,2019/3/3 20:00
2386,46.0,74.0,0.4,106.0,13.0,71.0,0.4,1014.6,153.0,13.0,38.0,2019/3/3 21:00
2387,44.0,74.0,0.4,83.0,13.0,65.0,0.2,1014.9,153.0,13.0,39.0,2019/3/3 22:00
2388,50.0,81.0,0.4,100.0,13.0,58.0,0.3,1015.1,153.0,11.0,46.0,2019/3/3 23:00
2389,52.0,86.0,0.4,124.0,13.0,51.0,0.2,1015.0,153.0,11.0,52.0,2019/3/4 0:00
2390,54.0,82.0,0.5,120.0,16.0,42.0,0.7,1014.6,153.0,10.0,61.0,2019/3/4 1:00
2391,53.0,81.0,0.5,128.0,16.0,46.0,0.2,1014.3,153.0,9.0,65.0,2019/3/4 2:00
2392,58.0,85.0,0.5,135.0,16.0,46.0,0.2,1013.7,153.0,9.0,64.0,2019/3/4 3:00
2393,56.0,90.0,0.5,130.0,16.0,42.0,0.2,1013.1,153.0,8.0,67.0,2019/3/4 4:00
2394,60.0,87.0,0.5,127.0,16.0,36.0,0.2,1013.1,153.0,8.0,68.0,2019/3/4 5:00
2395,67.0,95.0,0.5,128.0,16.0,36.0,0.4,1013.5,153.0,7.0,71.0,2019/3/4 6:00
2396,68.0,95.0,0.9,131.0,17.0,41.0,0.4,1013.8,153.0,8.0,72.0,2019/3/4 7:00
2397,60.0,87.0,1.0,97.0,16.0,61.0,1.5,1014.3,153.0,13.0,47.0,2019/3/4 8:00
2398,44.0,74.0,0.6,101.0,13.0,61.0,0.5,1014.6,153.0,16.0,36.0,2019/3/4 9:00
2399,37.0,57.0,0.5,41.0,13.0,67.0,1.4,1014.6,153.0,18.0,31.0,2019/3/4 10:00
2400,36.0,56.0,0.5,28.0,10.0,75.0,1.3,1014.4,153.0,20.0,26.0,2019/3/4 11:00
2401,27.0,39.0,0.4,26.0,10.0,75.0,2.5,1014.2,153.0,21.0,17.0,2019/3/4 12:00
2402,24.0,32.0,0.4,26.0,10.0,85.0,4.1,1013.5,153.0,22.0,15.0,2019/3/4 13:00
2403,52.0,80.0,0.4,62.0,13.0,51.0,0.2,1018.6,153.0,12.0,39.0,2019/3/4 21:00
2404,77.0,110.0,0.4,92.0,13.0,56.0,0.6,1019.4,153.0,12.0,49.0,2019/3/4 22:00
2405,78.0,111.0,0.5,128.0,16.0,52.0,0.9,1019.9,153.0,11.0,53.0,2019/3/4 23:00
2406,69.0,95.0,0.4,53.0,13.0,37.0,0.8,1020.5,153.0,9.0,65.0,2019/3/5 0:00
2407,59.0,91.0,0.4,44.0,13.0,30.0,0.9,1020.5,153.0,8.0,68.0,2019/3/5 1:00
2408,44.0,71.0,0.4,34.0,13.0,29.0,0.8,1020.7,153.0,7.0,59.0,2019/3/5 2:00
2409,40.0,69.0,0.4,28.0,13.0,31.0,1.0,1020.5,153.0,7.0,57.0,2019/3/5 3:00
2410,48.0,79.0,0.4,43.0,13.0,28.0,0.8,1020.4,153.0,7.0,62.0,2019/3/5 4:00
2411,48.0,73.0,0.4,45.0,14.0,27.0,0.6,1020.8,153.0,7.0,64.0,2019/3/5 5:00
2412,46.0,72.0,0.4,50.0,13.0,27.0,0.7,1021.0,153.0,6.0,67.0,2019/3/5 6:00
2413,52.0,87.0,0.4,63.0,13.0,27.0,0.6,1021.9,153.0,7.0,68.0,2019/3/5 7:00
2414,48.0,78.0,0.4,59.0,13.0,32.0,1.1,1022.6,153.0,10.0,58.0,2019/3/5 8:00
2415,45.0,74.0,0.4,50.0,13.0,41.0,0.7,1022.7,153.0,13.0,50.0,2019/3/5 9:00
2416,58.0,84.0,0.4,36.0,13.0,48.0,1.0,1022.5,153.0,14.0,45.0,2019/3/5 10:00
2417,55.0,80.0,0.4,30.0,13.0,58.0,0.8,1022.4,153.0,16.0,40.0,2019/3/5 11:00
2418,53.0,78.0,0.4,28.0,13.0,86.0,0.8,1019.8,153.0,17.0,30.0,2019/3/5 17:00
2419,53.0,80.0,0.4,62.0,13.0,74.0,0.4,1020.5,153.0,15.0,36.0,2019/3/5 19:00
2420,76.0,102.0,0.5,118.0,13.0,47.0,0.6,1022.7,153.0,13.0,45.0,2019/3/6 0:00
2421,72.0,105.0,0.5,117.0,13.0,45.0,1.0,1022.9,153.0,13.0,45.0,2019/3/6 1:00
2422,59.0,87.0,0.4,100.0,13.0,49.0,0.7,1020.8,153.0,12.0,56.0,2019/3/6 4:00
2423,60.0,89.0,0.4,79.0,13.0,45.0,0.9,1021.1,153.0,12.0,59.0,2019/3/6 5:00
2424,69.0,100.0,0.4,116.0,16.0,38.0,1.2,1022.2,153.0,11.0,63.0,2019/3/6 7:00
2425,76.0,106.0,0.5,109.0,16.0,45.0,0.9,1022.3,153.0,13.0,61.0,2019/3/6 8:00
2426,83.0,109.0,0.7,101.0,16.0,55.0,1.8,1022.8,153.0,14.0,58.0,2019/3/6 9:00
2427,57.0,81.0,0.7,66.0,13.0,72.0,2.2,1022.5,153.0,16.0,50.0,2019/3/6 10:00
2428,55.0,79.0,0.6,52.0,13.0,77.0,1.8,1021.8,153.0,18.0,46.0,2019/3/6 11:00
2429,43.0,67.0,0.5,28.0,13.0,88.0,1.4,1021.2,153.0,18.0,42.0,2019/3/6 12:00
2430,44.0,70.0,0.4,28.0,13.0,94.0,1.3,1020.1,153.0,19.0,43.0,2019/3/6 13:00
2431,40.0,62.0,0.4,28.0,11.0,103.0,0.9,1018.8,153.0,20.0,39.0,2019/3/6 14:00
2432,36.0,59.0,0.4,26.0,10.0,102.0,0.6,1018.1,153.0,21.0,31.0,2019/3/6 15:00
2433,36.0,58.0,0.4,26.0,10.0,103.0,1.4,1018.0,153.0,20.0,30.0,2019/3/6 16:00
2434,35.0,56.0,0.4,29.0,13.0,110.0,1.5,1018.5,153.0,19.0,33.0,2019/3/6 17:00
2435,37.0,62.0,0.4,29.0,13.0,97.0,0.7,1018.9,153.0,18.0,34.0,2019/3/6 18:00
2436,37.0,62.0,0.4,57.0,13.0,87.0,0.2,1019.3,153.0,17.0,40.0,2019/3/6 19:00
2437,42.0,70.0,0.4,75.0,13.0,79.0,0.1,1020.1,153.0,16.0,44.0,2019/3/6 20:00
2438,53.0,76.0,0.4,132.0,13.0,67.0,0.2,1020.9,153.0,14.0,52.0,2019/3/6 21:00
2439,53.0,78.0,0.5,94.0,16.0,65.0,0.2,1021.5,153.0,13.0,56.0,2019/3/6 22:00
2440,53.0,79.0,0.5,83.0,16.0,67.0,0.3,1021.5,153.0,13.0,58.0,2019/3/6 23:00
2441,61.0,88.0,0.5,127.0,16.0,50.0,0.3,1021.4,153.0,12.0,63.0,2019/3/7 0:00
2442,65.0,89.0,0.5,141.0,16.0,56.0,0.2,1021.0,153.0,12.0,60.0,2019/3/7 1:00
2443,64.0,89.0,0.5,139.0,16.0,48.0,0.2,1020.6,153.0,11.0,67.0,2019/3/7 2:00
2444,60.0,87.0,0.5,132.0,16.0,39.0,0.3,1020.3,153.0,10.0,72.0,2019/3/7 3:00
2445,59.0,88.0,0.5,140.0,16.0,45.0,0.5,1019.9,153.0,10.0,73.0,2019/3/7 4:00
2446,60.0,88.0,0.5,122.0,16.0,36.0,0.1,1020.3,153.0,10.0,75.0,2019/3/7 5:00
2447,72.0,95.0,0.6,113.0,16.0,30.0,0.4,1020.7,153.0,10.0,79.0,2019/3/7 6:00
2448,70.0,92.0,0.7,127.0,16.0,35.0,0.3,1021.3,153.0,10.0,77.0,2019/3/7 7:00
