,PM2.5,PM10,CO,NO2,SO2,O3,����,ѹǿ,��ˮ��,�¶�,ʪ��,time,gkPM2.5
2162,74,103,0.4,79,17,55,0.5,1019.3,137,10,70,2019/2/20 15:00,93
2163,72,100,0.4,72,17,53,0.5,1018.8,137,10,70,2019/2/20 16:00,97
2164,61,92,0.4,76,17,58,0.7,1019,137,10,69,2019/2/20 17:00,89
2165,73,109,0.4,77,17,51,0.5,1019.1,137,9,72,2019/2/20 18:00,94
2166,72,109,0.4,99,17,46,0.3,1019.9,137,9,75,2019/2/20 19:00,102
2167,80,126,0.5,104,17,33,0.3,1020.5,137,8,79,2019/2/20 20:00,107
2168,82,129,0.5,101,17,34,0.4,1020.6,137,8,79,2019/2/20 21:00,109
2169,87,142,0.5,102,17,32,0.6,1020.9,137,8,81,2019/2/20 22:00,117
2170,96,137,0.5,105,17,31,0.2,1021.1,137,7,82,2019/2/20 23:00,111
2171,95,146,0.5,88,17,27,0.4,1021,137,7,83,2019/2/21 0:00,111
2172,101,159,0.5,94,17,28,0.1,1020.7,137,7,82,2019/2/21 1:00,113
2173,98,139,0.4,92,17,27,0.5,1020.7,137,7,82,2019/2/21 2:00,118
2174,95,134,0.4,95,17,28,0.1,1020.5,137,7,81,2019/2/21 3:00,120
2175,101,139,0.4,89,17,30,0.8,1019.9,137,7,81,2019/2/21 4:00,108
2176,102,151,0.4,75,17,29,0.9,1019.8,137,7,82,2019/2/21 5:00,101
2177,103,153,0.4,79,17,27,0.6,1019.3,137,7,78,2019/2/21 6:00,101
2178,94,137,0.5,85,17,28,0.3,1019.7,137,7,76,2019/2/21 7:00,94
2179,92,127,0.7,103,17,39,0.9,1021.2,137,8,74,2019/2/21 8:00,97
2180,71,99,0.5,90,17,49,1.2,1022.1,137,9,66,2019/2/21 9:00,87
2181,76,108,0.6,92,17,51,1.1,1021.7,137,9,65,2019/2/21 10:00,93
2182,52,82,0.5,69,17,60,1.3,1021.2,137,10,51,2019/2/21 11:00,89
2183,71,98,0.5,77,17,74,3.4,1020.7,137,10,50,2019/2/21 12:00,94
2184,72,104,0.4,77,17,85,1.4,1019.4,137,11,47,2019/2/21 13:00,98
2185,73,102,0.5,72,17,90,0.8,1019,137,11,46,2019/2/21 14:00,97
2186,75,112,0.4,65,16,89,0.4,1019,137,10,46,2019/2/21 15:00,101
2187,87,125,0.5,68,17,97,1.5,1019,137,10,50,2019/2/21 16:00,100
2188,94,145,0.5,86,17,91,1.4,1019.2,137,9,59,2019/2/21 17:00,106
2189,105,154,0.5,103,17,83,0.8,1019.5,137,9,64,2019/2/21 18:00,106
2190,134,206,0.5,107,17,78,0.7,1019.6,137,9,69,2019/2/21 19:00,129
2191,200,311,0.5,84,17,69,1.5,1019.8,137,8,77,2019/2/21 20:00,138
2192,201,330,0.5,75,17,68,0.9,1019.7,137,8,78,2019/2/21 21:00,110
2193,152,260,0.5,49,17,87,0.8,1019.7,137,8,71,2019/2/21 22:00,92
2194,140,222,0.5,40,17,85,0.7,1019.1,137,8,68,2019/2/21 23:00,85
2195,129,204,0.5,34,17,78,0.7,1018.7,137,8,66,2019/2/22 0:00,63
2196,118,181,0.5,31,17,63,1.1,1017.8,137,8,63,2019/2/22 1:00,48
2197,106,171,0.5,35,17,56,0.4,1016.5,137,8,63,2019/2/22 2:00,53
2198,81,125,0.4,28,16,54,0.4,1015.4,137,8,55,2019/2/22 3:00,38
2199,84,128,0.4,28,16,54,0.7,1014.7,137,8,58,2019/2/22 4:00,29
2200,102,158,0.5,36,17,55,0.8,1014.6,137,8,65,2019/2/22 5:00,31
2201,83,122,0.4,34,16,51,0.6,1015.2,137,8,61,2019/2/22 6:00,30
2202,111,166,0.5,66,17,44,0.5,1015.4,137.5,7,75,2019/2/22 7:00,42
2203,122,207,0.5,68,17,44,1.5,1015.6,138.1,6,81,2019/2/22 8:00,46
2204,95,151,0.5,72,17,52,1.1,1015.7,138.9,7,76,2019/2/22 9:00,33
2205,72,103,0.5,80,17,56,0.2,1016,139.2,7,70,2019/2/22 10:00,42
2206,101,155,0.5,64,17,75,0.5,1016.4,139.9,7,79,2019/2/22 11:00,64
2207,131,213,0.5,74,17,80,0.2,1015.7,139.9,8,81,2019/2/22 12:00,67
2208,167,267,0.5,75,17,87,0.7,1015.1,139.9,8,80,2019/2/22 13:00,87
2209,153,247,0.5,70,17,87,1.6,1014.4,140.3,7,83,2019/2/22 14:00,81
2210,67,105,0.4,46,16,79,1.2,1013.7,140.3,7,67,2019/2/22 15:00,66
2211,76,116,0.4,53,17,74,0.5,1014.1,140.3,7,71,2019/2/22 16:00,51
2212,87,128,0.4,60,17,75,0.5,1012.9,140.3,7,74,2019/2/22 17:00,50
2213,77,115,0.4,67,17,57,0.3,1014.6,140.3,7,72,2019/2/22 18:00,73
2214,60,94,0.4,73,17,59,0.3,1014.7,140.3,7,68,2019/2/22 19:00,76
2215,45,76,0.4,62,17,52,0.4,1015.7,140.3,7,67,2019/2/22 20:00,78
2216,49,82,0.4,58,17,47,0.1,1016.1,140.3,7,68,2019/2/22 21:00,77
2217,51,82,0.4,85,17,55,0.2,1015.5,140.3,7,68,2019/2/22 22:00,68
2218,51,80,0.4,56,17,41,0.2,1015.5,140.3,7,68,2019/2/22 23:00,77
2219,54,91,0.4,108,17,49,0.1,1015,140.3,7,71,2019/2/23 0:00,80
2220,59,90,0.4,122,17,43,0.2,1014.3,140.3,7,75,2019/2/23 1:00,88
2221,64,93,0.4,84,17,36,0.1,1013.6,140.3,7,74,2019/2/23 2:00,86
2222,60,93,0.4,83,17,37,0.3,1013.2,140.3,7,74,2019/2/23 3:00,90
2223,56,89,0.4,55,17,35,0.4,1012.7,140.3,6,73,2019/2/23 4:00,83
2224,64,94,0.4,62,17,38,0.2,1012.5,140.3,6,73,2019/2/23 5:00,87
2225,71,102,0.4,58,17,38,0.7,1013.5,140.3,6,74,2019/2/23 6:00,95
2226,79,122,0.4,73,17,34,0.8,1013.5,140.3,6,78,2019/2/23 7:00,96
2227,96,151,0.4,78,17,37,1.2,1013.9,140.3,7,79,2019/2/23 8:00,115
2228,91,137,0.4,87,17,45,0.3,1014.1,140.3,7,75,2019/2/23 9:00,134
2229,87,123,0.4,93,17,51,0.8,1014.2,140.3,8,70,2019/2/23 10:00,161
2230,86,126,0.4,69,17,64,1.1,1014,140.3,9,65,2019/2/23 11:00,177
2231,72,102,0.4,79,17,61,0.7,1013.6,140.3,9,62,2019/2/23 12:00,192
2232,87,126,0.5,62,17,72,0.2,1013.4,140.3,9,59,2019/2/23 13:00,186
2233,52,82,0.4,35,14,73,0.3,1012.8,140.3,10,54,2019/2/23 14:00,154
2234,48,77,0.4,37,14,83,0.8,1012.5,140.3,10,57,2019/2/23 15:00,169
2235,47,77,0.4,36,14,80,0.8,1012.4,140.3,9,58,2019/2/23 16:00,161
2236,60,92,0.4,47,14,77,1.2,1012.8,140.3,9,65,2019/2/23 17:00,152
2237,71,107,0.4,61,15,67,0.3,1013,140.3,8,69,2019/2/23 18:00,136
2238,72,106,0.4,45,15,67,0.6,1013.5,140.3,8,70,2019/2/23 19:00,137
2239,74,108,0.4,50,15,62,0.5,1014.4,140.3,8,71,2019/2/23 20:00,142
2240,72,108,0.4,39,14,53,1.7,1015,140.3,8,69,2019/2/23 21:00,148
2241,76,107,0.4,53,16,46,0.6,1015.3,140.3,7,74,2019/2/23 22:00,146
2242,76,115,0.4,58,17,45,1.3,1015.2,140.3,7,74,2019/2/23 23:00,143
2243,94,142,0.4,41,16,39,0.7,1015,140.3,7,74,2019/2/24 0:00,131
2244,86,131,0.4,57,17,37,1.1,1015.4,140.3,7,76,2019/2/24 1:00,121
2245,90,130,0.4,45,16,31,0.3,1015.3,140.3,6,78,2019/2/24 2:00,124
2246,96,147,0.4,42,17,27,0.2,1015.1,140.3,5,84,2019/2/24 3:00,109
2247,101,149,0.4,41,17,27,0.4,1015.5,140.3,5,87,2019/2/24 4:00,109
2248,96,157,0.4,48,17,27,1,1016.2,140.3,5,89,2019/2/24 5:00,111
2249,100,155,0.4,64,17,25,0.1,1016.2,140.3,4,92,2019/2/24 6:00,106
2250,122,193,0.5,77,17,26,0.4,1017,140.3,4,95,2019/2/24 7:00,84
2251,101,167,0.5,106,17,30,0.1,1017.9,140.3,7,84,2019/2/24 8:00,78
2252,95,146,0.5,98,17,50,0.7,1018.5,140.3,10,66,2019/2/24 9:00,114
2253,84,125,0.5,74,17,68,0.9,1018.1,140.3,12,49,2019/2/24 10:00,135
2254,76,120,0.4,65,17,64,0.8,1013.4,152.9,10,85,2019/2/25 18:00,159
2255,82,126,0.4,67,17,56,1.1,1013.3,152.9,10,89,2019/2/25 19:00,142
2256,87,135,0.4,76,17,49,0.6,1013.6,152.9,9,93,2019/2/25 20:00,101
2257,92,128,0.5,73,17,41,0.8,1014.8,152.9,9,95,2019/2/25 21:00,93
2258,96,134,0.5,67,17,35,0.3,1015.3,152.9,9,94,2019/2/25 22:00,73
2259,93,136,0.4,56,17,33,0.4,1016.1,152.9,9,92,2019/2/25 23:00,63
2260,114,167,0.5,106,17,40,0.7,1016.2,152.9,9,92,2019/2/26 0:00,72
2261,115,174,0.4,68,17,32,0.3,1015.7,152.9,9,95,2019/2/26 1:00,88
2262,124,198,0.4,43,17,39,0.4,1015.8,152.9,9,93,2019/2/26 2:00,101
2263,119,179,0.4,41,17,42,0.6,1016.3,152.9,9,92,2019/2/26 3:00,109
2264,124,196,0.4,36,17,34,0.4,1016.2,152.9,8,96,2019/2/26 4:00,100
2265,131,204,0.5,72,17,42,0.5,1017.9,152.9,9,92,2019/2/26 7:00,105
2266,151,263,0.7,86,17,32,0.3,1018.2,152.9,9,92,2019/2/26 8:00,108
2267,169,298,1.3,78,17,47,0.2,1018.8,152.9,9,90,2019/2/26 9:00,84
2268,104,146,0.6,58,17,73,0.9,1019.4,152.9,14,64,2019/2/26 12:00,121
2269,115,169,0.7,53,7,95,0.8,1017.4,152.9,17,48,2019/2/26 16:00,36
2270,94,141,0.5,54,7,85,0.7,1017.9,152.9,16,47,2019/2/26 17:00,37
2271,52,82,0.4,67,9,76,0.7,1018.7,152.9,14,32,2019/2/26 18:00,33
2272,74,107,0.5,128,10,78,0.1,1019.2,152.9,12,43,2019/2/26 19:00,30
2273,102,144,0.9,84,13,82,0.3,1020.2,152.9,11,58,2019/2/26 20:00,27
2274,74,108,0.6,92,13,71,0.3,1020.9,152.9,11,48,2019/2/26 21:00,26
2275,50,83,0.4,90,10,65,3.5,1021.6,152.9,12,38,2019/2/26 22:00,27
2276,120,180,0.5,50,10,82,0.6,1022.5,152.9,10,53,2019/2/26 23:00,27
2277,75,111,0.4,27,10,67,1.5,1023.3,152.9,10,43,2019/2/27 0:00,29
2278,104,156,0.4,27,11,61,0.5,1023.8,152.9,8,62,2019/2/27 1:00,30
2279,120,198,0.4,27,13,62,0.4,1024.1,152.9,7,71,2019/2/27 2:00,33
2280,135,231,0.4,29,13,49,1.1,1023.7,152.9,6,77,2019/2/27 3:00,35
2281,143,232,0.4,35,13,45,0.4,1023.2,152.9,6,80,2019/2/27 4:00,32
2282,99,167,0.4,37,13,39,0.8,1024.4,152.9,6,76,2019/2/27 5:00,35
2283,92,147,0.4,36,13,31,2,1025.1,152.9,5,72,2019/2/27 6:00,41
2284,67,103,0.4,37,13,33,1.5,1025.8,152.9,4,73,2019/2/27 7:00,39
2285,48,81,0.4,38,13,40,0.8,1026.7,152.9,6,64,2019/2/27 8:00,38
2286,46,72,0.4,29,13,44,2.2,1027.1,152.9,7,58,2019/2/27 9:00,38
2287,45,73,0.4,28,10,50,1.3,1027.2,152.9,8,53,2019/2/27 10:00,43
2288,42,70,0.4,28,10,61,1,1026.7,152.9,10,41,2019/2/27 11:00,47
2289,39,60,0.4,27,10,65,1.5,1026.3,152.9,12,35,2019/2/27 12:00,51
2290,32,50,0.4,27,10,66,1.4,1025.6,152.9,13,31,2019/2/27 13:00,53
2291,31,48,0.4,27,10,68,2.9,1024.3,152.9,14,25,2019/2/27 14:00,46
2292,31,49,0.4,27,10,72,1,1023.9,152.9,14,23,2019/2/27 15:00,47
2293,35,60,0.4,28,10,74,1.9,1023.4,152.9,13,30,2019/2/27 17:00,48
2294,41,63,0.4,30,11,70,0.9,1023.4,152.9,10,38,2019/2/27 18:00,44
2295,42,65,0.4,42,11,67,2.3,1023.8,152.9,9,42,2019/2/27 19:00,45
2296,45,75,0.4,107,13,53,1.2,1024.5,152.9,7,54,2019/2/27 23:00,42
2297,47,76,0.4,34,13,31,0.8,1023.7,152.9,5,65,2019/2/28 2:00,48
2298,48,74,0.4,53,13,29,0.4,1022.6,152.9,4,68,2019/2/28 5:00,71
2299,56,91,0.4,49,13,27,0.2,1022.3,152.9,3,71,2019/2/28 6:00,58
2300,58,91,0.4,70,13,27,0.4,1022.7,152.9,4,70,2019/2/28 7:00,55
2301,60,89,0.4,77,13,34,1.2,1023.2,152.9,7,60,2019/2/28 8:00,53
2302,61,89,0.4,50,13,45,0.8,1023.1,152.9,9,51,2019/2/28 9:00,52
2303,45,72,0.4,53,13,58,0.5,1023.2,152.9,10,44,2019/2/28 10:00,50
2304,38,61,0.4,53,12,66,0.7,1022.5,152.9,11,39,2019/2/28 11:00,48
2305,33,52,0.4,31,10,68,0.8,1021.6,152.9,13,34,2019/2/28 12:00,58
2306,34,56,0.4,38,10,73,1.2,1020.9,152.9,14,30,2019/2/28 13:00,63
2307,28,38,0.4,27,10,73,5.1,1019.6,152.9,13,27,2019/2/28 14:00,54
2308,34,53,0.4,31,10,74,1,1018.9,152.9,13,36,2019/2/28 15:00,52
2309,39,62,0.4,38,10,82,0.6,1018.2,152.9,12,38,2019/2/28 16:00,48
2310,42,68,0.4,57,11,83,1.9,1018,152.9,12,46,2019/2/28 17:00,57
2311,42,66,0.4,44,11,78,1.2,1018.2,152.9,11,45,2019/2/28 18:00,70
2312,67,95,0.4,63,13,80,1.2,1018.3,152.9,10,56,2019/2/28 19:00,77
2313,46,72,0.4,42,13,80,0.7,1018.6,152.9,10,57,2019/2/28 20:00,76
2314,44,68,0.4,51,13,71,0.4,1018.4,152.9,10,61,2019/2/28 21:00,79
2315,44,70,0.4,46,13,68,0.5,1018.5,152.9,10,61,2019/2/28 22:00,93
2316,44,70,0.4,42,13,65,0.5,1018.2,152.9,9,64,2019/2/28 23:00,84
2317,48,78,0.4,42,13,54,0.4,1017.8,152.9,9,66,2019/3/1 0:00,81
2318,60,90,0.4,41,13,52,1.5,1017.4,152.9,9,72,2019/3/1 1:00,90
2319,57,86,0.4,41,13,46,0.7,1016.8,152.9,9,76,2019/3/1 2:00,77
2320,56,87,0.4,39,13,48,1.1,1016.1,152.9,9,75,2019/3/1 3:00,74
2321,56,87,0.4,37,13,44,0.6,1015.8,152.9,9,77,2019/3/1 4:00,72
2322,54,86,0.4,37,13,40,0.1,1015.6,152.9,9,78,2019/3/1 5:00,72
2323,54,88,0.4,39,13,38,0.6,1015.4,152.9,9,79,2019/3/1 6:00,69
2324,61,91,0.4,50,13,34,0.4,1015.6,152.9,9,80,2019/3/1 7:00,70
2325,60,97,0.4,55,13,40,0.6,1015.8,152.9,9,79,2019/3/1 8:00,58
2326,67,96,0.4,58,13,42,0.5,1015.7,152.9,10,77,2019/3/1 9:00,53
2327,73,99,0.4,86,13,47,0.8,1016,152.9,11,70,2019/3/1 10:00,55
2328,66,90,0.4,71,13,49,0.7,1015.8,152.9,11,68,2019/3/1 11:00,48
2329,69,100,0.5,76,13,53,1.5,1015.1,152.9,12,62,2019/3/1 12:00,64
2330,71,98,0.5,87,13,61,0.4,1013.9,152.9,13,59,2019/3/1 13:00,65
2331,76,100,0.5,69,13,69,0.5,1012.7,152.9,13,57,2019/3/1 14:00,59
2332,72,101,0.4,49,13,75,0.7,1012.4,152.9,14,53,2019/3/1 15:00,71
2333,65,92,0.5,46,11,90,0.5,1012.5,152.9,16,46,2019/3/1 16:00,80
2334,84,111,0.5,62,13,89,0.6,1012.2,152.9,14,51,2019/3/1 17:00,85
2335,93,139,0.5,94,13,88,0.7,1012.5,152.9,13,59,2019/3/1 18:00,104
2336,102,141,0.5,71,13,72,0.2,1012.7,152.9,12,64,2019/3/1 19:00,167
2337,101,147,0.5,93,13,60,0.4,1013.4,152.9,11,68,2019/3/1 20:00,186
2338,97,141,0.5,125,13,54,0.6,1013.9,152.9,10,72,2019/3/1 21:00,161
2339,119,165,0.5,121,13,46,0.2,1014.8,152.9,10,78,2019/3/1 22:00,141
2340,120,174,0.5,128,13,46,0.3,1014.6,152.9,10,79,2019/3/1 23:00,120
2341,122,193,0.4,124,13,53,0.9,1014.5,152.9,10,75,2019/3/2 0:00,108
2342,112,153,0.5,93,13,39,0.2,1014.4,152.9,9,78,2019/3/2 1:00,104
2343,120,171,0.5,125,13,39,0.2,1014.2,152.9,9,81,2019/3/2 2:00,75
2344,112,174,0.4,96,13,47,0.1,1013.9,152.9,9,79,2019/3/2 3:00,80
2345,124,190,0.5,127,13,46,0.4,1014.1,152.9,9,83,2019/3/2 4:00,86
2346,136,194,0.5,100,13,30,0.3,1014.4,152.9,8,86,2019/3/2 5:00,84
2347,140,221,0.5,98,13,29,0.6,1014.8,152.9,8,87,2019/3/2 6:00,71
2348,138,215,0.4,67,13,27,0.5,1015.3,152.9,8,87,2019/3/2 7:00,96
2349,156,248,0.7,75,13,29,0.7,1016,152.9,9,83,2019/3/2 8:00,97
2350,122,201,0.5,66,13,36,1.4,1016.6,152.9,10,79,2019/3/2 9:00,68
2351,104,163,0.4,62,13,49,0.2,1017,152.9,11,75,2019/3/2 10:00,70
2352,72,110,0.4,59,13,61,0.7,1016.8,152.9,13,68,2019/3/2 11:00,102
2353,71,101,0.5,46,13,68,1.1,1016.3,152.9,14,64,2019/3/2 12:00,150
2354,56,81,0.5,35,12,70,0.7,1015.5,152.9,16,55,2019/3/2 13:00,151
2355,42,65,0.4,36,10,92,0.5,1014.5,152.9,17,48,2019/3/2 14:00,102
2356,88,120,0.7,46,14,93,1.3,1014.1,152.9,16,52,2019/3/2 15:00,60
2357,53,77,0.5,41,12,90,1.6,1014,152.9,17,49,2019/3/2 16:00,74
2358,37,60,0.4,29,10,87,0.3,1013.9,152.9,16,48,2019/3/2 17:00,67
2359,47,74,0.4,40,13,82,0.2,1013.5,152.9,14,53,2019/3/2 18:00,57
2360,80,114,0.7,86,13,50,0.3,1014.4,152.9,12,68,2019/3/2 19:00,45
2361,84,115,1,136,16,60,0.1,1014.8,152.9,11,72,2019/3/2 20:00,42
2362,90,126,1,124,16,50,0.4,1014.9,152.9,10,78,2019/3/2 21:00,44
2363,92,138,1,101,16,61,0.2,1015,152.9,10,79,2019/3/2 22:00,44
2364,84,119,0.5,80,16,65,0.6,1015.1,152.9,10,78,2019/3/2 23:00,46
2365,78,113,0.5,130,15,46,0.4,1014.6,152.9,9,81,2019/3/3 0:00,50
2366,71,100,0.5,129,16,40,0.3,1014,152.9,9,85,2019/3/3 1:00,51
2367,74,105,0.4,118,15,37,0.4,1013.4,152.9,9,86,2019/3/3 2:00,49
2368,73,104,0.5,119,16,33,0.2,1013.4,152.9,8,87,2019/3/3 3:00,51
2369,76,110,0.5,106,16,28,0.3,1013.1,152.9,8,91,2019/3/3 4:00,51
2370,85,127,0.5,107,16,30,0.4,1013.2,152.9,8,89,2019/3/3 5:00,58
2371,100,147,0.5,133,16,37,0.5,1012.9,153,8,88,2019/3/3 6:00,61
2372,109,150,0.7,120,16,34,0.3,1013.4,153,8,90,2019/3/3 7:00,68
2373,146,219,0.7,131,13,73,1,1014.2,153,12,66,2019/3/3 8:00,73
2374,124,175,0.6,77,13,85,0.8,1014.6,153,14,57,2019/3/3 9:00,68
2375,96,134,0.5,37,13,87,0.6,1014.4,153,15,50,2019/3/3 10:00,69
2376,68,92,0.5,28,10,74,3.1,1014.3,153,17,35,2019/3/3 11:00,68
2377,46,71,0.5,28,10,71,0.6,1013.8,153,19,26,2019/3/3 12:00,60
2378,34,53,0.4,28,10,78,0.7,1013.1,153,18,22,2019/3/3 13:00,51
2379,29,44,0.4,26,10,83,2.2,1012.8,153,18,21,2019/3/3 14:00,38
2380,35,54,0.4,27,10,93,0.4,1012.3,153,20,20,2019/3/3 15:00,41
2381,36,59,0.4,27,10,94,1.1,1012.3,153,19,23,2019/3/3 16:00,38
2382,35,57,0.4,28,10,96,1,1012.5,153,18,25,2019/3/3 17:00,56
2383,44,70,0.4,28,11,89,0.3,1013.1,153,16,30,2019/3/3 18:00,57
2384,48,77,0.4,48,13,89,1.1,1013.6,153,15,31,2019/3/3 19:00,52
2385,44,72,0.4,62,13,74,0.7,1013.9,153,14,35,2019/3/3 20:00,53
2386,46,74,0.4,106,13,71,0.4,1014.6,153,13,38,2019/3/3 21:00,61
2387,44,74,0.4,83,13,65,0.2,1014.9,153,13,39,2019/3/3 22:00,62
2388,50,81,0.4,100,13,58,0.3,1015.1,153,11,46,2019/3/3 23:00,66
2389,52,86,0.4,124,13,51,0.2,1015,153,11,52,2019/3/4 0:00,81
2390,54,82,0.5,120,16,42,0.7,1014.6,153,10,61,2019/3/4 1:00,69
2391,53,81,0.5,128,16,46,0.2,1014.3,153,9,65,2019/3/4 2:00,69
2392,58,85,0.5,135,16,46,0.2,1013.7,153,9,64,2019/3/4 3:00,68
2393,56,90,0.5,130,16,42,0.2,1013.1,153,8,67,2019/3/4 4:00,75
2394,60,87,0.5,127,16,36,0.2,1013.1,153,8,68,2019/3/4 5:00,78
2395,67,95,0.5,128,16,36,0.4,1013.5,153,7,71,2019/3/4 6:00,84
2396,68,95,0.9,131,17,41,0.4,1013.8,153,8,72,2019/3/4 7:00,82
2397,60,87,1,97,16,61,1.5,1014.3,153,13,47,2019/3/4 8:00,94
2398,44,74,0.6,101,13,61,0.5,1014.6,153,16,36,2019/3/4 9:00,87
2399,37,57,0.5,41,13,67,1.4,1014.6,153,18,31,2019/3/4 10:00,84
2400,36,56,0.5,28,10,75,1.3,1014.4,153,20,26,2019/3/4 11:00,82
2401,27,39,0.4,26,10,75,2.5,1014.2,153,21,17,2019/3/4 12:00,85
2402,24,32,0.4,26,10,85,4.1,1013.5,153,22,15,2019/3/4 13:00,67
2403,52,80,0.4,62,13,51,0.2,1018.6,153,12,39,2019/3/4 21:00,93
2404,77,110,0.4,92,13,56,0.6,1019.4,153,12,49,2019/3/4 22:00,97
2405,78,111,0.5,128,16,52,0.9,1019.9,153,11,53,2019/3/4 23:00,95
2406,69,95,0.4,53,13,37,0.8,1020.5,153,9,65,2019/3/5 0:00,87
2407,59,91,0.4,44,13,30,0.9,1020.5,153,8,68,2019/3/5 1:00,88
2408,44,71,0.4,34,13,29,0.8,1020.7,153,7,59,2019/3/5 2:00,98
2409,40,69,0.4,28,13,31,1,1020.5,153,7,57,2019/3/5 3:00,99
2410,48,79,0.4,43,13,28,0.8,1020.4,153,7,62,2019/3/5 4:00,99
2411,48,73,0.4,45,14,27,0.6,1020.8,153,7,64,2019/3/5 5:00,99
2412,46,72,0.4,50,13,27,0.7,1021,153,6,67,2019/3/5 6:00,93
2413,52,87,0.4,63,13,27,0.6,1021.9,153,7,68,2019/3/5 7:00,94
2414,48,78,0.4,59,13,32,1.1,1022.6,153,10,58,2019/3/5 8:00,91
2415,45,74,0.4,50,13,41,0.7,1022.7,153,13,50,2019/3/5 9:00,91
2416,58,84,0.4,36,13,48,1,1022.5,153,14,45,2019/3/5 10:00,81
2417,55,80,0.4,30,13,58,0.8,1022.4,153,16,40,2019/3/5 11:00,78
2418,53,78,0.4,28,13,86,0.8,1019.8,153,17,30,2019/3/5 17:00,57
2419,53,80,0.4,62,13,74,0.4,1020.5,153,15,36,2019/3/5 19:00,59
2420,76,102,0.5,118,13,47,0.6,1022.7,153,13,45,2019/3/6 0:00,89
2421,72,105,0.5,117,13,45,1,1022.9,153,13,45,2019/3/6 1:00,93
2422,59,87,0.4,100,13,49,0.7,1020.8,153,12,56,2019/3/6 4:00,99
2423,60,89,0.4,79,13,45,0.9,1021.1,153,12,59,2019/3/6 5:00,91
2424,69,100,0.4,116,16,38,1.2,1022.2,153,11,63,2019/3/6 7:00,143
2425,76,106,0.5,109,16,45,0.9,1022.3,153,13,61,2019/3/6 8:00,176
2426,83,109,0.7,101,16,55,1.8,1022.8,153,14,58,2019/3/6 9:00,188
2427,57,81,0.7,66,13,72,2.2,1022.5,153,16,50,2019/3/6 10:00,111
2428,55,79,0.6,52,13,77,1.8,1021.8,153,18,46,2019/3/6 11:00,87
2429,43,67,0.5,28,13,88,1.4,1021.2,153,18,42,2019/3/6 12:00,93
2430,44,70,0.4,28,13,94,1.3,1020.1,153,19,43,2019/3/6 13:00,107
2431,40,62,0.4,28,11,103,0.9,1018.8,153,20,39,2019/3/6 14:00,111
2432,36,59,0.4,26,10,102,0.6,1018.1,153,21,31,2019/3/6 15:00,102
2433,36,58,0.4,26,10,103,1.4,1018,153,20,30,2019/3/6 16:00,94
2434,35,56,0.4,29,13,110,1.5,1018.5,153,19,33,2019/3/6 17:00,54
2435,37,62,0.4,29,13,97,0.7,1018.9,153,18,34,2019/3/6 18:00,73
2436,37,62,0.4,57,13,87,0.2,1019.3,153,17,40,2019/3/6 19:00,96
2437,42,70,0.4,75,13,79,0.1,1020.1,153,16,44,2019/3/6 20:00,87
2438,53,76,0.4,132,13,67,0.2,1020.9,153,14,52,2019/3/6 21:00,54
2439,53,78,0.5,94,16,65,0.2,1021.5,153,13,56,2019/3/6 22:00,90
2440,53,79,0.5,83,16,67,0.3,1021.5,153,13,58,2019/3/6 23:00,94
2441,61,88,0.5,127,16,50,0.3,1021.4,153,12,63,2019/3/7 0:00,80
2442,65,89,0.5,141,16,56,0.2,1021,153,12,60,2019/3/7 1:00,116
2443,64,89,0.5,139,16,48,0.2,1020.6,153,11,67,2019/3/7 2:00,116
2444,60,87,0.5,132,16,39,0.3,1020.3,153,10,72,2019/3/7 3:00,137
2445,59,88,0.5,140,16,45,0.5,1019.9,153,10,73,2019/3/7 4:00,116
2446,60,88,0.5,122,16,36,0.1,1020.3,153,10,75,2019/3/7 5:00,70
2447,72,95,0.6,113,16,30,0.4,1020.7,153,10,79,2019/3/7 6:00,63
2448,70,92,0.7,127,16,35,0.3,1021.3,153,10,77,2019/3/7 7:00,47
2449,57,82,0.5,110,14,45,1.1,1022.1,153,14,63,2019/3/7 8:00,36
2450,57,79,0.5,79,13,52,2.1,1022.4,153,16,48,2019/3/7 9:00,32
2451,57,80,0.5,63,13,53,1.1,1022.5,153,18,42,2019/3/7 10:00,37
2452,60,82,0.5,34,13,59,1.7,1022.3,153,20,31,2019/3/7 11:00,31
2453,43,67,0.5,26,13,63,0.7,1022.2,153,21,20,2019/3/7 12:00,22
2454,42,66,0.5,26,11,67,1.6,1021.4,153,21,17,2019/3/7 13:00,14
2455,27,39,0.4,24,10,63,0.9,1020.6,153,22,10,2019/3/7 14:00,20
2456,29,45,0.4,25,10,68,1.1,1020,153,21,13,2019/3/7 15:00,32
2457,27,40,0.4,24,10,71,0.6,1019.8,153,21,12,2019/3/7 16:00,25
2458,28,40,0.4,24,10,71,2.4,1019.9,153,20,13,2019/3/7 17:00,24
2459,28,40,0.4,26,13,74,0.7,1020.4,153,18,17,2019/3/7 18:00,30
2460,36,56,0.4,40,13,58,0.3,1021,153,16,20,2019/3/7 19:00,36
2461,51,76,0.8,107,17,50,0.2,1022.1,153,13,39,2019/3/7 22:00,32
2462,50,79,0.9,141,18,42,0.2,1022.3,153,12,44,2019/3/7 23:00,25
2463,50,80,0.8,135,16,42,0.5,1022.1,153,11,45,2019/3/8 0:00,31
2464,50,79,0.4,53,13,30,1.2,1022.1,153,9,49,2019/3/8 2:00,30
